ENSG_id	LFC	gene_symbol
ENSG00000108219	-0.022945916	TSPAN14
ENSG00000226688	-0.022918841	ENTPD1-AS1
ENSG00000249915	-0.022842663	PDCD6
ENSG00000139289	-0.022766919	PHLDA1
ENSG00000134247	-0.022693212	PTGFRN
ENSG00000008324	-0.022577561	SS18L2
ENSG00000132275	-0.022528209	RRP8
ENSG00000105866	-0.022484726	SP4
ENSG00000111912	-0.022346816	NCOA7
ENSG00000196417	-0.022305169	ZNF765
ENSG00000089818	-0.022245601	NECAP1
ENSG00000127804	-0.022200512	METTL16
ENSG00000146054	-0.022097879	TRIM7
ENSG00000143379	-0.021977774	SETDB1
ENSG00000217801	-0.0218698	RP11-465B22.3
ENSG00000146243	-0.021843361	IRAK1BP1
ENSG00000155666	-0.021820584	KDM8
ENSG00000138032	-0.021755495	PPM1B
ENSG00000110711	-0.021755423	AIP
ENSG00000139517	-0.021746556	LNX2
ENSG00000150991	-0.021722704	UBC
ENSG00000204104	-0.021679287	TRAF3IP1
ENSG00000173852	-0.021579891	DPY19L1
ENSG00000137819	-0.021400105	PAQR5
ENSG00000164543	-0.021111386	STK17A
ENSG00000171735	-0.02109199	CAMTA1
ENSG00000131620	-0.021053384	ANO1
ENSG00000153037	-0.021043203	SRP19
ENSG00000183161	-0.021006318	FANCF
ENSG00000198938	-0.020997201	MT-CO3
ENSG00000100461	-0.020881228	RBM23
ENSG00000161653	-0.020811493	NAGS
ENSG00000115750	-0.020695595	TAF1B
ENSG00000229119	-0.020638491	CTB-63M22.1
ENSG00000145703	-0.02055752	IQGAP2
ENSG00000099804	-0.020434487	CDC34
ENSG00000130669	-0.020340127	PAK4
ENSG00000124535	-0.020250804	WRNIP1
ENSG00000108946	-0.020073449	PRKAR1A
ENSG00000196235	-0.019929794	SUPT5H
ENSG00000099942	-0.019437823	CRKL
ENSG00000200534	-0.019267622	SNORA33
ENSG00000232472	-0.01912869	EEF1B2P3
ENSG00000146834	-0.019118032	MEPCE
ENSG00000169490	-0.019102973	TM2D2
ENSG00000095906	-0.018958999	NUBP2
ENSG00000164695	-0.01879873	CHMP4C
ENSG00000168806	-0.018747989	LCMT2
ENSG00000270012	-0.018719403	LL0XNC01-7P3.1
ENSG00000125304	-0.018671003	TM9SF2
ENSG00000149196	-0.018662528	C11orf73
ENSG00000189143	-0.018555022	CLDN4
ENSG00000163877	-0.018544569	SNIP1
ENSG00000251127	-0.018540716	RP11-280G9.1
ENSG00000169435	-0.018362636	RASSF6
ENSG00000169193	-0.018289667	CCDC126
ENSG00000168612	-0.018200934	ZSWIM1
ENSG00000272341	-0.018169415	RP1-151F17.2
ENSG00000237172	-0.017969325	B3GNT9
ENSG00000273162	-0.017874599	RP11-108L7.15
ENSG00000163428	-0.01772434	LRRC58
ENSG00000160299	-0.017706691	PCNT
ENSG00000169375	-0.017702086	SIN3A
ENSG00000005189	-0.017689988	AC004381.6
ENSG00000224531	-0.017652554	SMIM13
ENSG00000271969	-0.017517474	U47924.29
ENSG00000128578	-0.017494459	STRIP2
ENSG00000131725	-0.017477889	WDR44
ENSG00000166073	-0.017398155	GPR176
ENSG00000213684	-0.017250452	LDHBP2
ENSG00000134575	-0.017247756	ACP2
ENSG00000103381	-0.016789374	CPPED1
ENSG00000081041	-0.01676854	CXCL2
ENSG00000196950	-0.016714233	SLC39A10
ENSG00000104823	-0.016538241	ECH1
ENSG00000134899	-0.016430971	ERCC5
ENSG00000068697	-0.016391319	LAPTM4A
ENSG00000159184	-0.016110185	HOXB13
ENSG00000152382	-0.016061599	TADA1
ENSG00000105671	-0.01605955	DDX49
ENSG00000130119	-0.015926875	GNL3L
ENSG00000214113	-0.015911922	LYRM4
ENSG00000178401	-0.01579463	DNAJC22
ENSG00000148399	-0.015725372	DPH7
ENSG00000167977	-0.015718079	KCTD5
ENSG00000189266	-0.015708637	PNRC2
ENSG00000184470	-0.015473552	TXNRD2
ENSG00000106692	-0.015393221	FKTN
ENSG00000164081	-0.01539171	TEX264
ENSG00000234036	-0.015304209	TXNP6
ENSG00000145365	-0.015274095	TIFA
ENSG00000118873	-0.015220009	RAB3GAP2
ENSG00000105393	-0.015180671	BABAM1
ENSG00000177410	-0.015169775	ZFAS1
ENSG00000123965	-0.01515622	PMS2P5
ENSG00000108423	-0.015132132	TUBD1
ENSG00000154727	-0.015015476	GABPA
ENSG00000164117	-0.015009082	FBXO8
ENSG00000197467	-0.014948745	COL13A1
ENSG00000169019	-0.014917915	COMMD8
ENSG00000151422	-0.014862398	FER
ENSG00000137806	-0.014785442	NDUFAF1
ENSG00000162129	-0.014772848	CLPB
ENSG00000188026	-0.01456322	RILPL1
ENSG00000131174	-0.0145199	COX7B
ENSG00000133112	-0.014418708	TPT1
ENSG00000110218	-0.014375235	PANX1
ENSG00000165215	-0.014235083	CLDN3
ENSG00000140470	-0.014151535	ADAMTS17
ENSG00000205246	-0.014127141	RPSAP58
ENSG00000134265	-0.01392847	NAPG
ENSG00000166780	-0.013882874	C16orf45
ENSG00000109133	-0.013881261	TMEM33
ENSG00000128833	-0.013868392	MYO5C
ENSG00000235008	-0.013742373	RP3-497J21.1
ENSG00000163539	-0.013640406	CLASP2
ENSG00000064933	-0.01357947	PMS1
ENSG00000114302	-0.013454907	PRKAR2A
ENSG00000149328	-0.013440258	GLB1L2
ENSG00000225733	-0.013291363	FGD5-AS1
ENSG00000142065	-0.013285276	ZFP14
ENSG00000215030	-0.013183901	RPL13P12
ENSG00000198780	-0.013083939	FAM169A
ENSG00000108021	-0.012933178	FAM208B
ENSG00000126777	-0.012928684	KTN1
ENSG00000067082	-0.012887017	KLF6
ENSG00000256968	-0.012799723	SNRPEP2
ENSG00000101191	-0.012601708	DIDO1
ENSG00000177150	-0.012552086	FAM210A
ENSG00000267278	-0.012537174	MAP3K14-AS1
ENSG00000138463	-0.012447084	DIRC2
ENSG00000131626	-0.012417349	PPFIA1
ENSG00000128510	-0.012406467	CPA4
ENSG00000148985	-0.012338979	PGAP2
ENSG00000100889	-0.012336093	PCK2
ENSG00000110344	-0.012276719	UBE4A
ENSG00000091527	-0.012270645	CDV3
ENSG00000172053	-0.012269386	QARS
ENSG00000100359	-0.012256656	SGSM3
ENSG00000251400	-0.01215356	ALDH7A1P1
ENSG00000114491	-0.012096166	UMPS
ENSG00000134825	-0.011884906	TMEM258
ENSG00000102003	-0.011828848	SYP
ENSG00000059573	-0.011774089	ALDH18A1
ENSG00000170542	-0.011707103	SERPINB9
ENSG00000116199	-0.011624981	FAM20B
ENSG00000120693	-0.011596999	SMAD9
ENSG00000213024	-0.011363131	NUP62
ENSG00000143153	-0.011355657	ATP1B1
ENSG00000116852	-0.011295791	KIF21B
ENSG00000172262	-0.010946809	ZNF131
ENSG00000121236	-0.010909126	TRIM6
ENSG00000146909	-0.0109017	NOM1
ENSG00000273038	-0.010897631	RP11-479G22.8
ENSG00000131051	-0.010816201	RBM39
ENSG00000172183	-0.010809186	ISG20
ENSG00000037474	-0.010614353	NSUN2
ENSG00000121775	-0.010564996	TMEM39B
ENSG00000141526	-0.010408465	SLC16A3
ENSG00000117153	-0.010404643	KLHL12
ENSG00000149091	-0.010367034	DGKZ
ENSG00000272572	-0.010242936	RP11-179B2.2
ENSG00000134283	-0.01023781	PPHLN1
ENSG00000072778	-0.010231126	ACADVL
ENSG00000110367	-0.010180049	DDX6
ENSG00000106636	-0.010074754	YKT6
ENSG00000105732	-0.010055728	ZNF574
ENSG00000119698	-0.010022368	PPP4R4
ENSG00000175087	-0.009927542	PDIK1L
ENSG00000148908	-0.009923525	RGS10
ENSG00000072110	-0.009852046	ACTN1
ENSG00000240476	-0.009811611	LINC00973
ENSG00000151150	-0.009531424	ANK3
ENSG00000078403	-0.009479027	MLLT10
ENSG00000138413	-0.009463772	IDH1
ENSG00000196312	-0.009461072	HIATL2
ENSG00000135974	-0.009386073	C2orf49
ENSG00000197122	-0.009203053	SRC
ENSG00000155265	-0.00914799	GOLGA7B
ENSG00000171206	-0.009108933	TRIM8
ENSG00000114993	-0.009052637	RTKN
ENSG00000064547	-0.008824973	LPAR2
ENSG00000176783	-0.008815579	RUFY1
ENSG00000164978	-0.008741363	NUDT2
ENSG00000136731	-0.008608058	UGGT1
ENSG00000197045	-0.008585986	GMFB
ENSG00000105202	-0.008554879	FBL
ENSG00000249129	-0.008511512	SUDS3P1
ENSG00000071794	-0.00845393	HLTF
ENSG00000111678	-0.008435902	C12orf57
ENSG00000138190	-0.008192288	EXOC6
ENSG00000156853	-0.008108681	ZNF689
ENSG00000153006	-0.008085537	SREK1IP1
ENSG00000125637	-0.00801046	PSD4
ENSG00000177963	-0.008000356	RIC8A
ENSG00000052841	-0.007789788	TTC17
ENSG00000125247	-0.007590728	TMTC4
ENSG00000187017	-0.007585353	ESPN
ENSG00000161921	-0.007585228	CXCL16
ENSG00000162735	-0.007562267	PEX19
ENSG00000106617	-0.007490021	PRKAG2
ENSG00000140740	-0.007350637	UQCRC2
ENSG00000109062	-0.00732193	SLC9A3R1
ENSG00000198890	-0.007307203	PRMT6
ENSG00000063245	-0.007214666	EPN1
ENSG00000157379	-0.007019512	DHRS1
ENSG00000101544	-0.006870611	ADNP2
ENSG00000116106	-0.006781528	EPHA4
ENSG00000100726	-0.006725334	TELO2
ENSG00000185238	-0.0067046	PRMT3
ENSG00000105443	-0.006635978	CYTH2
ENSG00000110925	-0.006615726	CSRNP2
ENSG00000241889	-0.006230364	RP11-435F17.3
ENSG00000129282	-0.00618171	MRM1
ENSG00000176014	-0.006160075	TUBB6
ENSG00000126012	-0.006024273	KDM5C
ENSG00000143702	-0.005952285	CEP170
ENSG00000180574	-0.00585846	EIF2S3L
ENSG00000154914	-0.005849023	USP43
ENSG00000147082	-0.005649661	CCNB3
ENSG00000144161	-0.005589783	ZC3H8
ENSG00000144741	-0.005508362	SLC25A26
ENSG00000080345	-0.005446741	RIF1
ENSG00000170881	-0.005364096	RNF139
ENSG00000122557	-0.005340941	HERPUD2
ENSG00000101898	-0.005324157	RP3-324O17.4
ENSG00000112297	-0.005037872	AIM1
ENSG00000251141	-0.00500246	RP11-53O19.1
ENSG00000164332	-0.004937984	UBLCP1
ENSG00000168924	-0.004686562	LETM1
ENSG00000170832	-0.004681435	USP32
ENSG00000164961	-0.004620404	KIAA0196
ENSG00000232956	-0.004573708	SNHG15
ENSG00000082213	-0.004568672	C5orf22
ENSG00000150457	-0.004536011	LATS2
ENSG00000162676	-0.004514367	GFI1
ENSG00000163444	-0.004313718	TMEM183A
ENSG00000165948	-0.004311184	IFI27L1
ENSG00000138756	-0.004216585	BMP2K
ENSG00000198805	-0.004112772	PNP
ENSG00000121207	-0.004018763	LRAT
ENSG00000180398	-0.0039642	MCFD2
ENSG00000187742	-0.003831096	SECISBP2
ENSG00000115425	-0.003810587	PECR
ENSG00000162702	-0.003731835	ZNF281
ENSG00000204628	-0.003558794	GNB2L1
ENSG00000172469	-0.003427604	MANEA
ENSG00000205084	-0.003350934	TMEM231
ENSG00000127946	-0.003171693	HIP1
ENSG00000064300	-0.003098346	NGFR
ENSG00000125875	-0.003084348	TBC1D20
ENSG00000146063	-0.002908032	TRIM41
ENSG00000261652	-0.002804156	C15orf65
ENSG00000171295	-0.002796228	ZNF440
ENSG00000130313	-0.002782921	PGLS
ENSG00000263786	-0.002625913	RP11-649A18.4
ENSG00000236753	-0.002529381	MKLN1-AS
ENSG00000118939	-0.002491236	UCHL3
ENSG00000269893	-0.002461654	SNHG8
ENSG00000244479	-0.002373847	OR2A1-AS1
ENSG00000166025	-0.002346271	AMOTL1
ENSG00000106266	-0.002275873	SNX8
ENSG00000116883	-0.002127031	RP11-268J15.5
ENSG00000154059	-0.002084043	IMPACT
ENSG00000146463	-0.002039311	ZMYM4
ENSG00000101000	-0.00184676	PROCR
ENSG00000113761	-0.001821166	ZNF346
ENSG00000166398	-0.001760262	KIAA0355
ENSG00000100241	-0.001628339	SBF1
ENSG00000196531	-0.001620181	NACA
ENSG00000132952	-0.001549507	USPL1
ENSG00000137413	-0.001512379	TAF8
ENSG00000080802	-0.001506375	CNOT4
ENSG00000116957	-0.001412387	TBCE
ENSG00000182095	-0.001384759	TNRC18
ENSG00000121274	-0.00129761	PAPD5
ENSG00000164919	-0.001265622	COX6C
ENSG00000130762	-0.001243276	ARHGEF16
ENSG00000103942	-0.001237852	HOMER2
ENSG00000165309	-0.001226816	ARMC3
ENSG00000076650	-0.000921203	GPATCH1
ENSG00000168701	-0.000891001	TMEM208
ENSG00000146409	-0.000885302	SLC18B1
ENSG00000101310	-0.000858013	SEC23B
ENSG00000119280	-0.000827431	C1orf198
ENSG00000065054	-0.000708808	SLC9A3R2
ENSG00000183605	-0.000643247	SFXN4
ENSG00000121486	-0.000522902	TRMT1L
ENSG00000134255	-0.000350069	CEPT1
ENSG00000183621	-0.000344305	ZNF438
ENSG00000067365	-0.000187539	METTL22
ENSG00000099968	-0.000144134	BCL2L13
ENSG00000268471	3.25E-05	MIR4453
ENSG00000189227	7.69E-05	C15orf61
ENSG00000135823	8.56E-05	STX6
ENSG00000182134	0.000146988	TDRKH
ENSG00000073169	0.0001476	SELO
ENSG00000167526	0.0001611	RPL13
ENSG00000136451	0.00020896	VEZF1
ENSG00000187049	0.000255237	TMEM216
ENSG00000156735	0.000274677	BAG4
ENSG00000115446	0.000277321	UNC50
ENSG00000234737	0.000331163	KRT18P15
ENSG00000165060	0.00035002	FXN
ENSG00000116977	0.000351537	LGALS8
ENSG00000057663	0.000359859	ATG5
ENSG00000145780	0.000362441	FEM1C
ENSG00000124532	0.000362921	MRS2
ENSG00000160208	0.00045996	RRP1B
ENSG00000141858	0.000510869	SAMD1
ENSG00000167528	0.000595089	ZNF641
ENSG00000223559	0.000722962	RP11-700P18.1
ENSG00000146587	0.000725947	RBAK
ENSG00000121749	0.000772075	TBC1D15
ENSG00000111802	0.000774812	TDP2
ENSG00000178718	0.000808877	RPP25
ENSG00000186767	0.000820674	SPIN4
ENSG00000213339	0.000847503	QTRT1
ENSG00000141738	0.000923161	GRB7
ENSG00000100106	0.001011016	TRIOBP
ENSG00000170745	0.001050875	KCNS3
ENSG00000138802	0.001094276	SEC24B
ENSG00000120129	0.001099922	DUSP1
ENSG00000189180	0.001148512	ZNF33A
ENSG00000143258	0.001173983	USP21
ENSG00000076513	0.001185425	ANKRD13A
ENSG00000152455	0.001201418	SUV39H2
ENSG00000107560	0.00123319	RAB11FIP2
ENSG00000138073	0.001270318	PREB
ENSG00000065457	0.00127496	ADAT1
ENSG00000042088	0.001282383	TDP1
ENSG00000165115	0.001471231	KIF27
ENSG00000117593	0.001564593	DARS2
ENSG00000147650	0.001610014	LRP12
ENSG00000099625	0.001641757	C19orf26
ENSG00000197070	0.001658161	ARRDC1
ENSG00000105852	0.001729214	PON3
ENSG00000089682	0.001876149	RBM41
ENSG00000169403	0.001987733	PTAFR
ENSG00000138642	0.002103252	HERC6
ENSG00000135439	0.002124151	AGAP2
ENSG00000133731	0.00219544	IMPA1
ENSG00000166925	0.002241479	TSC22D4
ENSG00000121964	0.002249668	GTDC1
ENSG00000168538	0.002345776	TRAPPC11
ENSG00000169609	0.002400583	C15orf40
ENSG00000076258	0.002448453	FMO4
ENSG00000124641	0.002456831	MED20
ENSG00000173614	0.002494379	NMNAT1
ENSG00000120798	0.002507814	NR2C1
ENSG00000179476	0.002710266	C14orf28
ENSG00000180035	0.002715274	ZNF48
ENSG00000100401	0.002768747	RANGAP1
ENSG00000148672	0.002770271	GLUD1
ENSG00000154144	0.003001326	TBRG1
ENSG00000159658	0.003042956	EFCAB14
ENSG00000130783	0.003127851	CCDC62
ENSG00000183250	0.003154981	C21orf67
ENSG00000103540	0.003248323	CCP110
ENSG00000115966	0.003282966	ATF2
ENSG00000163026	0.003392518	C2orf44
ENSG00000163930	0.003399298	BAP1
ENSG00000108439	0.003676614	PNPO
ENSG00000014641	0.003679994	MDH1
ENSG00000058866	0.003741843	DGKG
ENSG00000131116	0.003834611	ZNF428
ENSG00000260804	0.003900909	RP11-566E18.3
ENSG00000173566	0.003947481	NUDT18
ENSG00000258486	0.003996108	RN7SL1
ENSG00000074657	0.004020285	ZNF532
ENSG00000272755	0.004156626	RP11-326G21.1
ENSG00000128309	0.004158269	MPST
ENSG00000197385	0.004169429	ZNF860
ENSG00000223459	0.004313291	FAM115B
ENSG00000142273	0.004337747	CBLC
ENSG00000214389	0.004408137	RPS3AP26
ENSG00000115226	0.004467881	FNDC4
ENSG00000133247	0.004480672	SUV420H2
ENSG00000008130	0.004633818	NADK
ENSG00000185621	0.00488402	LMLN
ENSG00000163788	0.004920723	SNRK
ENSG00000186575	0.005014414	NF2
ENSG00000070018	0.005100635	LRP6
ENSG00000104886	0.005228224	PLEKHJ1
ENSG00000109103	0.005271166	UNC119
ENSG00000167107	0.005278712	ACSF2
ENSG00000168040	0.005347333	FADD
ENSG00000237984	0.005364324	PTENP1
ENSG00000167778	0.005494065	SPRYD3
ENSG00000164483	0.005524777	SAMD3
ENSG00000105053	0.005773886	VRK3
ENSG00000236287	0.00581068	ZBED5
ENSG00000165209	0.005817917	STRBP
ENSG00000095321	0.006170313	CRAT
ENSG00000171421	0.006303231	MRPL36
ENSG00000180667	0.006366096	YOD1
ENSG00000108641	0.006591221	B9D1
ENSG00000168216	0.00662055	LMBRD1
ENSG00000101246	0.006673179	ARFRP1
ENSG00000206053	0.006675528	HN1L
ENSG00000104765	0.00681918	BNIP3L
ENSG00000155313	0.006839028	USP25
ENSG00000099821	0.006978969	POLRMT
ENSG00000127666	0.007011763	TICAM1
ENSG00000107719	0.00706228	PALD1
ENSG00000181392	0.007128703	SYNE4
ENSG00000162545	0.007186747	CAMK2N1
ENSG00000115825	0.00734615	PRKD3
ENSG00000180448	0.00735099	HMHA1
ENSG00000200879	0.007481658	SNORD14E
ENSG00000070444	0.007744497	MNT
ENSG00000241973	0.007771678	PI4KA
ENSG00000196605	0.007772152	ZNF846
ENSG00000123009	0.007884049	NME2P1
ENSG00000090674	0.007964692	MCOLN1
ENSG00000196670	0.007982405	ZFP62
ENSG00000090060	0.008016253	PAPOLA
ENSG00000138835	0.008020362	RGS3
ENSG00000108349	0.00802331	CASC3
ENSG00000198225	0.008031316	FKBP1C
ENSG00000090266	0.008066618	NDUFB2
ENSG00000170264	0.008187735	FAM161A
ENSG00000147099	0.008189558	HDAC8
ENSG00000140743	0.008240218	CDR2
ENSG00000103018	0.008352492	CYB5B
ENSG00000110429	0.008594086	FBXO3
ENSG00000183077	0.008608643	AFMID
ENSG00000177663	0.008631074	IL17RA
ENSG00000257093	0.00866063	KIAA1147
ENSG00000168495	0.008713364	POLR3D
ENSG00000243176	0.008822482	RP11-550I24.2
ENSG00000135114	0.008851263	OASL
ENSG00000077232	0.009040562	DNAJC10
ENSG00000161243	0.009136305	FBXO27
ENSG00000142002	0.009294595	DPP9
ENSG00000152763	0.009337995	WDR78
ENSG00000066855	0.009376857	MTFR1
ENSG00000066135	0.009413155	KDM4A
ENSG00000163312	0.009527631	HELQ
ENSG00000150637	0.00959857	CD226
ENSG00000165819	0.009614042	METTL3
ENSG00000180771	0.009672211	SRSF8
ENSG00000130147	0.009737236	SH3BP4
ENSG00000271020	0.009794686	RP11-10C24.1
ENSG00000001629	0.009813539	ANKIB1
ENSG00000177830	0.009823792	CHID1
ENSG00000157869	0.009831157	RAB28
ENSG00000071894	0.009860473	CPSF1
ENSG00000071205	0.009900813	ARHGAP10
ENSG00000138794	0.009976334	CASP6
ENSG00000176994	0.010002599	SMCR8
ENSG00000168002	0.010021179	POLR2G
ENSG00000157193	0.010096175	LRP8
ENSG00000166685	0.010179942	COG1
ENSG00000171100	0.010236375	MTM1
ENSG00000073670	0.01032032	ADAM11
ENSG00000131469	0.010402985	RPL27
ENSG00000225099	0.010760165	ATP6V1E1P1
ENSG00000054148	0.010767156	PHPT1
ENSG00000170473	0.010880655	WIBG
ENSG00000167182	0.011219482	SP2
ENSG00000120306	0.011229341	CYSTM1
ENSG00000188177	0.011244534	ZC3H6
ENSG00000257557	0.011268455	RP11-84G21.1
ENSG00000172428	0.011313947	MYEOV2
ENSG00000118007	0.011402454	STAG1
ENSG00000198522	0.011448964	GPN1
ENSG00000127955	0.011511292	GNAI1
ENSG00000105127	0.011513493	AKAP8
ENSG00000197798	0.011536395	FAM118B
ENSG00000135185	0.011557534	TMEM243
ENSG00000214078	0.011591086	CPNE1
ENSG00000180673	0.011711386	EXOC5P1
ENSG00000182087	0.011753956	TMEM259
ENSG00000198160	0.011927594	MIER1
ENSG00000125037	0.01192907	EMC3
ENSG00000138069	0.011956202	RAB1A
ENSG00000028310	0.011961669	BRD9
ENSG00000138246	0.011976997	DNAJC13
ENSG00000205903	0.012106639	ZNF316
ENSG00000258395	0.012107244	RP11-65I12.1
ENSG00000213347	0.012112192	MXD3
ENSG00000052723	0.012132332	SIKE1
ENSG00000183963	0.012155653	SMTN
ENSG00000213463	0.012203206	SYNJ2BP
ENSG00000132591	0.01226687	ERAL1
ENSG00000125149	0.012300589	C16orf70
ENSG00000185432	0.012390364	METTL7A
ENSG00000167397	0.012548707	VKORC1
ENSG00000083312	0.012570268	TNPO1
ENSG00000175866	0.012603197	BAIAP2
ENSG00000108176	0.012674249	DNAJC12
ENSG00000123106	0.012928211	CCDC91
ENSG00000104907	0.0130197	TRMT1
ENSG00000168014	0.013038507	C2CD3
ENSG00000217555	0.013100261	CKLF
ENSG00000169021	0.013161646	UQCRFS1
ENSG00000176393	0.013231539	RNPEP
ENSG00000131797	0.013251694	CLUHP3
ENSG00000108963	0.013312801	DPH1
ENSG00000215041	0.013417401	NEURL4
ENSG00000137561	0.013477237	TTPA
ENSG00000106333	0.013515355	PCOLCE
ENSG00000181038	0.01370642	METTL23
ENSG00000273045	0.013729732	C2ORF15
ENSG00000133657	0.013771377	ATP13A3
ENSG00000110955	0.013871805	ATP5B
ENSG00000077348	0.014081266	EXOSC5
ENSG00000130479	0.014117947	MAP1S
ENSG00000000457	0.014129687	SCYL3
ENSG00000197587	0.014147475	DMBX1
ENSG00000157916	0.014213812	RER1
ENSG00000114859	0.014222812	CLCN2
ENSG00000149823	0.014297232	VPS51
ENSG00000134905	0.014328195	CARS2
ENSG00000127993	0.01444442	RBM48
ENSG00000197128	0.014724338	ZNF772
ENSG00000225568	0.014835419	RP11-384B12.3
ENSG00000142765	0.014900971	SYTL1
ENSG00000152944	0.014915846	MED21
ENSG00000145685	0.014978192	LHFPL2
ENSG00000144579	0.015015246	CTDSP1
ENSG00000174943	0.01520537	KCTD13
ENSG00000173020	0.015368335	ADRBK1
ENSG00000135341	0.015501248	MAP3K7
ENSG00000135720	0.015530058	DYNC1LI2
ENSG00000053501	0.015562944	USE1
ENSG00000100225	0.015579138	FBXO7
ENSG00000127334	0.015607916	DYRK2
ENSG00000248626	0.015680393	GAPDHP40
ENSG00000117479	0.015757327	SLC19A2
ENSG00000272779	0.015854295	LL22NC03-80A10.6
ENSG00000102921	0.01587158	N4BP1
ENSG00000166889	0.015898455	PATL1
ENSG00000228283	0.015962739	KATNBL1P6
ENSG00000161202	0.016046425	DVL3
ENSG00000184792	0.016219519	OSBP2
ENSG00000055332	0.016292842	EIF2AK2
ENSG00000163719	0.016395794	MTMR14
ENSG00000135540	0.016546854	NHSL1
ENSG00000261572	0.016612248	RP11-384L8.1
ENSG00000168769	0.016676039	TET2
ENSG00000112531	0.016697795	QKI
ENSG00000163660	0.016823966	CCNL1
ENSG00000107968	0.016841069	MAP3K8
ENSG00000133640	0.016853922	LRRIQ1
ENSG00000102226	0.016872784	USP11
ENSG00000135241	0.016978833	PNPLA8
ENSG00000170631	0.016992731	ZNF16
ENSG00000264247	0.01704053	LINC00909
ENSG00000132950	0.017074358	ZMYM5
ENSG00000244038	0.017187792	DDOST
ENSG00000122692	0.017204843	SMU1
ENSG00000021355	0.017354045	SERPINB1
ENSG00000198373	0.017390817	WWP2
ENSG00000215717	0.017406829	TMEM167B
ENSG00000119650	0.017433924	IFT43
ENSG00000069998	0.017662232	CECR5
ENSG00000132953	0.017674945	XPO4
ENSG00000185813	0.017723954	PCYT2
ENSG00000158156	0.017778464	XKR8
ENSG00000072657	0.017853547	TRHDE
ENSG00000068097	0.017873994	HEATR6
ENSG00000111647	0.017876876	UHRF1BP1L
ENSG00000109736	0.017909985	MFSD10
ENSG00000203401	0.017915901	AC009061.1
ENSG00000147394	0.017993084	ZNF185
ENSG00000153048	0.018098434	CARHSP1
ENSG00000122958	0.018139904	VPS26A
ENSG00000086061	0.018210125	DNAJA1
ENSG00000167920	0.018255432	TMEM99
ENSG00000186314	0.018313279	PRELID2
ENSG00000104808	0.018410894	DHDH
ENSG00000143740	0.018435842	SNAP47
ENSG00000052802	0.018461355	MSMO1
ENSG00000100038	0.018531869	TOP3B
ENSG00000104957	0.018531954	CCDC130
ENSG00000165698	0.018654692	C9orf9
ENSG00000188677	0.018759213	PARVB
ENSG00000157259	0.018859048	GATAD1
ENSG00000101955	0.01888314	SRPX
ENSG00000116871	0.01890606	MAP7D1
ENSG00000159692	0.018908186	CTBP1
ENSG00000139687	0.019087079	RB1
ENSG00000068079	0.019150908	IFI35
ENSG00000115211	0.019207535	EIF2B4
ENSG00000225760	0.019210574	LINC00431
ENSG00000153944	0.019280387	MSI2
ENSG00000189159	0.019353505	HN1
ENSG00000135119	0.019435143	RNFT2
ENSG00000072786	0.019480826	STK10
ENSG00000152117	0.019512232	AC093838.4
ENSG00000125746	0.019535207	EML2
ENSG00000079999	0.019735464	KEAP1
ENSG00000197302	0.019941696	ZNF720
ENSG00000253304	0.01994263	TMEM200B
ENSG00000095261	0.020131491	PSMD5
ENSG00000077463	0.02031372	SIRT6
ENSG00000085274	0.020319487	MYNN
ENSG00000135090	0.020434109	TAOK3
ENSG00000064763	0.020514706	FAR2
ENSG00000167550	0.020526776	RHEBL1
ENSG00000104131	0.020582706	EIF3J
ENSG00000082258	0.020765517	CCNT2
ENSG00000196466	0.02078848	ZNF799
ENSG00000076053	0.020807626	RBM7
ENSG00000229833	0.020809499	PET100
ENSG00000102007	0.020810961	PLP2
ENSG00000135587	0.02084714	SMPD2
ENSG00000186409	0.020905444	CCDC30
ENSG00000167967	0.020944296	E4F1
ENSG00000072864	0.021111419	NDE1
ENSG00000186312	0.02120445	CA5BP1
ENSG00000196693	0.021265802	ZNF33B
ENSG00000237886	0.021269747	RP11-611D20.2
ENSG00000117620	0.021329691	SLC35A3
ENSG00000128513	0.021499626	POT1
ENSG00000165795	0.021551729	NDRG2
ENSG00000125991	0.021590551	ERGIC3
ENSG00000267519	0.021649955	MIR24-2
ENSG00000125686	0.021664756	MED1
ENSG00000156232	0.021665218	WHAMM
ENSG00000162076	0.021705822	FLYWCH2
ENSG00000167657	0.021771386	DAPK3
ENSG00000115993	0.021847585	TRAK2
ENSG00000188002	0.022067011	RP11-43F13.1
ENSG00000152726	0.022098822	FAM21B
ENSG00000131899	0.022137049	LLGL1
ENSG00000136891	0.022435338	TEX10
ENSG00000273314	0.022505256	RP5-1136G13.2
ENSG00000185122	0.022610554	HSF1
ENSG00000129315	0.02270843	CCNT1
ENSG00000213341	0.02276722	CHUK
ENSG00000236552	0.022771235	RPL13AP5
ENSG00000188846	0.022859887	RPL14
ENSG00000137504	0.022921714	CREBZF
ENSG00000106004	0.023072296	HOXA5
ENSG00000011295	0.023220296	TTC19
ENSG00000106025	0.023241081	TSPAN12
ENSG00000136935	0.023256957	GOLGA1
ENSG00000125772	0.023490879	GPCPD1
